"Case ID";"Throughput time"
"300450079041500090";"50"
"300450076969300010";"53"
"300450077319400050";"35"
"300450080806700060";""
"300450078359700020";"44"
"300450081138900020";"10"
"300450078934300190";"14"
"300450079870300010";"69"
"300450082402100050";""
"300450077509200030";"13"
"300450078455500010";"13"
"300450075974700010";"0"
"300450079018600020";"35"
"300450077043500050";"113"
"300450077496500190";"13"
"300450076773200030";""
"300450077420600010";"34"
"300450078006900020";"100"
"300450080709600030";"22"
"300450078064900010";"111"
"300450080760300010";"32"
"300450076441200020";"0"
"300450081405700050";"7"
"300450077049400080";"31"
"300450077214400010";"7"
"300450077982600010";"14"
"300450076874300050";"60"
"300450080835100010";"35"
"300450079409100140";"59"
"300450077886700140";"46"
"300450081284400010";"17"
"300450077493600050";"5"
"300450081173800050";"9"
"300450078121200040";"69"
"300450081184000010";""
"300450079366200020";"112"
"300450077823400080";"13"
"300450076566300140";"11"
"300450078875700010";"72"
"300450076961100040";"28"
"300450080688600010";"18"
"300450079343400010";"81"
"300450078770900010";"118"
"300450077211000010";"28"
"300450079671600030";"87"
"300450081480800250";"9"
"300450081517200010";"0"
"300450079693000050";"47"
"505452000191500090";"117"
"300450077111800280";"58"
"300450080388900020";"76"
"300450081440500010";""
"300450079812400540";"74"
"300450077483500010";"58"
"300450077746200090";"18"
"300450079646500010";"18"
"300450078421800010";"5"
"300450076512100050";"46"
"300450078013200010";"47"
"300450079004900040";"8"
"300450081375700010";"12"
"300450077384200010";"36"
"300450078569200010";"2"
"300450079294600380";"33"
"505454000814900050";"2"
"300450078878300010";"9"
"300450080180900020";"64"
"300450076916600060";"79"
"300450077791100010";"49"
"300450078067700020";"40"
"300450076916300010";""
"300450080053200010";"50"
"300450080110400010";"66"
"300450077727700180";"0"
"300450078416400010";"61"
"300450080236800010";"12"
"300450081545800010";""
"300450078934700010";"122"
"300450081299500040";"12"
"300450077726600010";"110"
"300450079667800010";"80"
"300450079978400320";"18"
"300450080778200010";""
"300450077165800010";"0"
"300450078456900240";""
"300450077319400090";"33"
"300450078809900030";"70"
"300450078080300010";"28"
"300450081464100040";"0"
"300450079082000030";"52"
"300450079627500100";"47"
"300450079812400300";"74"
"300450076428100030";""
"300450075804400010";""
"300450076758400040";"42"
"300450076316000020";"18"
"300450080291100060";"54"
"300450080234100010";"49"
"300450079578600010";"72"
"300450077475400010";"6"
"300450079525200290";"45"
"300450076197300240";"0"
"300450079092600230";"17"
"300450075868000010";"19"
"300450080917900170";"153"
"300450077431900120";"71"
"300450079075900010";"89"
"300450077446200010";"32"
"300450076009800020";""
"300450080995000500";"14"
"300450081447200010";"2"
"300450080118800020";"49"
"300450076241800010";"0"
"300450078168700030";"25"
"300450080547600030";"69"
"300450077751900010";"80"
"505454000765600020";"4"
"300450076956400040";"0"
"300450079283900340";"13"
"300450080308200110";"20"
"300450080608700090";"12"
"300450081643200130";"0"
"300450079784600020";"33"
"300450078329400060";"21"
"300450080029600010";"27"
"300450080670400090";"34"
"300450079893700010";"74"
"505451067917300020";"99"
"300450081148000010";"23"
"300450079212200010";"33"
"300450080076700010";"47"
"300450078301800010";"92"
"300450078040900030";"39"
"300450078105500010";"13"
"300450080916800010";"20"
"300450079486500040";"91"
"300450077475800020";"7"
"300450076174400020";"12"
"300450078571700020";"54"
"300450081053000030";""
"300450078938100380";"12"
"300450078722900050";"77"
"300450079590600020";"1"
"300450081311100010";"41"
"300450077138900040";"0"
"300450076329000030";"37"
"300450077091700010";"0"
"300450080761900110";"27"
"300450077844500160";"75"
"300450084208100010";""
"300450080891000010";"26"
"300450080796800500";""
"300450079839100010";"82"
"300450078665100010";"7"
"300450081309800010";"9"
"300450081037000020";"0"
"300450083807300020";"0"
"505451067786900010";"78"
"300450079004900210";"13"
"505454000807600020";"1"
"300450077678300010";"47"
"300450079244000010";"7"
"300450081181100020";"8"
"300450078120200040";"27"
"300450081539100010";"0"
"300450078984500010";"36"
"300450080312600010";"51"
"300450081041300010";"0"
"300450080478100010";"49"
"300450077941900160";"28"
"505451067618300010";"92"
"300450080560900020";"10"
"300450079522000010";"94"
"300450080071000020";"41"
"300450079414000020";"98"
"505451068945100010";"0"
"300450077918000010";"86"
"300450078096000010";"95"
"300450076392800110";"54"
"300450077668200010";"40"
"300450077633800230";"4"
"300450079377800080";"26"
"300450078852900010";"92"
"300450078369800090";"15"
"300450080661500210";"6"
"300450081339000230";""
"300450081097100050";"6"
"300450081554400090";"0"
"300450078161200010";"78"
"300450081460900170";"7"
"300450076538700010";"0"
"505451067888000010";"102"
"300450079561000010";"49"
"300450077814700010";"106"
"300450079106000180";"13"
"300450080355000010";"103"
"300450078017500640";"43"
"300450078148200020";"89"
"300450080396300250";""
"300450080878200050";"0"
"300450076306700020";"0"
"505453003163500020";"43"
"300450077996200010";"9"
"300450080081800100";"5"
"300450078170200140";"20"
"300450079986200250";"11"
"300450081375100010";"0"
"300450077453700010";"24"
"300450079555000260";"18"
"300450078914200290";"43"
"505454000811200020";"21"
"300450077753900010";"73"
"300450077214900020";"35"
"300450079967100070";"31"
"300450080523500010";"49"
"300450080411000010";"47"
"300450080764800010";"18"
"300450079953200010";"38"
"300450080660200100";"20"
"300450080040800010";"39"
"505451067714900010";"99"
"300450081158500040";"0"
"505451066845000070";""
"300450077083400050";"32"
"300450080725100010";"42"
"300450078452500010";"84"
"300450078268300020";"0"
"505452000187000310";""
"300450080666800010";"0"
"300450079793500010";"50"
"300450080264800200";"46"
"300450081180300050";"2"
"300450079301600200";"7"
"300450079669700030";"87"
"300450078460400180";"54"
"505451068082500020";"72"
"300450077823400170";"13"
"300450079274100030";"50"
"300450077711400050";"32"
"300450078153300010";"40"
"300450081315300010";""
"300450078379000030";"132"
"300450076549600010";"0"
"300450075974200050";""
"300450078159200120";"90"
"300450077475000020";"5"
"300450078205900060";"24"
"300450076728400010";"3"
"300450080656500170";"8"
"300450079583000010";"76"
"300450078225400280";"21"
"300450079960200120";"12"
"300450081463100070";"1"
"505451066732900010";""
"505452000190300030";"4"
"300450081596100010";"7"
"505451069329000070";"8"
"300450079526200280";""
"300450076769400010";""
"300450081127600080";"50"
"300450076894000030";"0"
"300450080493100010";"48"
"300450081371000010";"5"
"300450076940600020";"35"
"300450077319900170";"0"
"300450078079800010";"28"
"300450078865000160";""
"300450078158200020";""
"300450077667000010";"110"
"300450075888100010";"42"
"300450079818000020";"38"
"300450080685100040";"14"
"300450077968000030";"0"
"505451066081500060";"76"
"300450079871700010";"53"
"505453003161900060";"122"
"300450081423900020";""
"300450079531200430";"0"
"300450079112100010";"97"
"300450078972000560";"120"
"300450078372900010";"111"
"300450079995000080";"30"
"300450079859600020";"0"
"300450077728000050";"99"
"300450081067500010";"1"
"300450078451900020";"38"
"300450077680300020";"100"
"300450081535700010";"43"
"300450081147700010";"23"
"300450081119300220";"19"
"300450079264500010";"82"
"300450078677300010";"118"
"300450078364900010";"99"
"300450077190500090";"88"
"300450077349600010";"0"
"300450080181100020";"49"
"300450080949800010";"12"
"300450081278100010";"49"
"505450051500700170";"57"
"300450079879400010";"69"
"300450080773900010";"20"
"505451069256300010";"26"
"300450081171400010";"16"
"300450079510200010";"54"
"300450080418400010";"52"
"300450081247600010";"7"
"300450079025500060";"75"
"300450079004300190";"76"
"300450079335900020";"67"
"300450077388100010";"89"
"300450080491400010";"13"
"300450077210800030";"0"
"300450079613800010";"60"
"300450079198000010";"0"
"300450081154900020";""
"300450081012000030";"13"
"300450079537200010";"41"
"300450079631200010";"8"
"300450080488400310";"13"
"505451067358700010";"90"
"300450081603700020";"8"
"300450078835000010";"23"
"300450077475000110";"5"
"300450075792000330";"6"
"300450080835600020";"1"
"300450079775500010";"139"
"505456000641200010";"102"
"300450079538200920";"48"
"300450077319100020";"39"
"300450078063700750";"24"
"300450080311600010";""
"300450077011000020";"0"
"505454000794800020";"62"
"300450079092000010";"24"
"300450076392800010";"11"
"300450080130300020";"16"
"300450080409900090";"14"
"300450078317600010";"55"
"300450078972000180";"22"
"300450078525000010";"61"
"300450078450100010";"48"
"300450080507700420";"16"
"300450079248600270";"16"
"300450080958100240";"17"
"300450075978600010";""
"300450077887100120";"18"
"300450077692700010";"32"
"300450076924200020";"0"
"300450078453000030";"112"
"300450081597000010";"25"
"300450079817100030";"59"
"300450079295900010";"77"
"300450077954700260";"83"
"300450080762100270";""
"300450080956100010";"20"
"300450078625100010";"145"
"505451067439600010";"70"
"300450080081300010";"51"
"300450076291000030";""
"300450078137500020";"0"
"300450079003700010";"36"
"300450075971600160";""
"300450080794200100";"12"
"300450077665100150";"12"
"300450081979100010";""
"300450078098900230";"16"
"300450078250700010";"163"
"300450077972300010";"45"
"300450078254200010";"50"
"300450081136500020";"10"
"300450079748200010";"76"
"300450081578600030";"5"
"505454000777600010";"43"
"300450077785500010";"23"
"300450078947900020";"24"
"300450079600000190";"10"
"300450079846500030";"6"
"300450077028800080";"79"
"300450079673300010";"94"
"300450077631000010";"4"
"300450081370200010";"51"
"300450078067600260";""
"300450079314400010";"2"
"300450078396800010";"47"
"300450078882800020";"96"
"300450079419900020";"98"
"300450076015500030";""
"300450079928800090";"15"
"300450077064700010";"0"
"300450077867900020";"39"
"300450081089500010";"12"
"300450078000300020";"128"
"300450079592800040";"20"
"300450076153300020";"0"
"300450081519000020";"0"
"300450076232100010";""
"300450080888800030";"16"
"300450080271700010";"55"
"300450081075600010";"0"
"300450079333100190";"15"
"300450080734100010";"0"
"300450080724000010";"9"
"300450080949600170";"5"
"300450078017500130";"43"
"300450079491300010";"82"
"300450081470000020";"0"
"300450079206500030";"60"
"300450080406700010";"21"
"300450076125100030";"0"
"300450078319600020";"66"
"300450078467000020";"79"
"300450078093300060";"56"
"300450080555700010";"48"
"300450081330700020";"14"
"300450081601000010";"2"
"300450081063100020";"7"
"300450080750400040";"22"
"300450078268200070";"94"
"300450077337000110";"19"
"300450077466100010";"31"
"300450079369600090";"89"
"300450079384600010";"42"
"300450078288800010";"65"
"505451066111900020";"38"
"300450078808900020";"66"
"300450079640200030";"88"
"300450080008300070";"72"
"300450077476100420";"7"
"300450082854100010";""
"300450080694600020";"21"
"300450079746800010";"21"
"505454000811700010";"0"
"300450077138800020";"35"
"300450079241300020";"118"
"300450078871300030";"45"
"300450077926900260";"7"
"300450081559700070";"0"
"300450079797500020";"133"
"300450078943300090";"13"
"300450077133500030";"57"
"300450080372300010";"54"
"300450078800000010";"67"
"505454000805200070";"0"
"300450081098500260";"14"
"300450076834500050";"78"
"300450077717100100";"27"
"300450081070700010";"0"
"300450078605700010";"9"
"300450077135700060";""
"300450077197700010";"26"
"300450081238800090";"13"
"300450081397400010";"0"
"300450079078800080";"19"
"300450080165500010";"59"
"300450076183900010";"35"
"300450081524600020";"0"
"300450079344200020";"67"
"300450081136200070";"19"
"300450079438700060";"38"
"300450081551200010";"1"
"300450079500000050";"15"
"505454000805700110";"0"
"300450079609600010";"54"
"300450078400700010";"84"
"300450079258000040";"88"
"300450080590900610";""
"300450079266300020";"111"
"300450075995000020";"25"
"300450081564700010";"4"
"300450081188900530";""
"300450078541700090";"141"
"300450077050400010";"0"
"505453003251000020";"101"
"300450080121800060";""
"300450081012300010";"0"
"300450079203700350";"74"
"300450077475500280";"7"
"300450080851400020";"1"
"300450076773300310";"22"
"300450076271700010";"0"
"300450078189000010";"60"
"300450077438200020";"0"
"505451069120600010";"15"
"300450081252700020";""
"505456000673400030";"20"
"300450079581900010";"50"
"300450078123900010";"125"
"300450078098700220";"14"
"300450077536100040";"33"
"300450078334600290";"17"
"300450079022400040";"54"
"300450078236300010";"16"
"300450080839900020";"21"
"300450079042100010";"13"
"300450081220400010";"6"
"300450076496600010";"14"
"300450079805200090";"75"
"300450079078800160";"19"
"300450081046700010";""
"300450076790900070";"31"
"300450080733600180";"8"
"300450076442100020";"0"
"300450081351300020";""
"300450080052400050";"8"
"505456000687700030";"0"
"505451066691700020";"63"
"300450080175800020";"66"
"300450075980000040";""
"300450079566300010";"11"
"300450077555200040";"54"
"300450076617100010";"36"
"300450079484000340";"16"
"300450079613000010";"84"
"300450079526200190";""
"300450078374500020";"13"
"300450080959000340";"14"
"300450077894900140";"24"
"300450080985000050";"7"
"300450081160500010";"24"
"505456000676500010";"1"
"300450077959900020";"42"
"300450079566500020";"99"
"300450079165000010";"48"
"505451066281900020";"31"
"300450078827400010";"63"
"300450079666800170";"12"
"300450078784000010";"66"
"300450076640200010";"0"
"300450076440500020";"0"
"300450076440700020";"0"
"300450079606200010";"92"
"300450081460900560";"9"
"300450076513000030";"0"
"505451069328800020";"8"
"300450080973200010";"52"
"300450077693600070";"13"
"505452000190300380";""
"300450079057100020";"74"
"300450081000100060";""
"300450079058000010";"27"
"300450078120200180";"27"
"300450078614300030";"12"
"300450077078800020";"29"
"300450080817700010";"4"
"300450075793500020";"42"
"300450080595300010";"0"
"300450080948300010";""
"300450081021300020";"15"
"300450079086700110";"18"
"300450075971600010";""
"300450079906100300";"12"
"300450076544300010";"40"
"300450081504400030";"0"
"300450079529300010";"5"
"300450077954700100";"83"
"300450079185800010";"3"
"300450080751400010";""
"300450077967201050";"85"
"300450079301700010";"70"
"300450081586100020";"1"
"300450081447600380";""
"300450077486400010";"28"
"300450079979300040";"72"
"300450081345200250";"8"
"300450078752300010";""
"300450077810100010";"83"
"300450078541900040";"67"
"300450081191300020";"22"
"300450076965800010";"17"
"300450078392500020";"0"
"300450079274500010";"50"
"300450079720400090";"23"
"300450081421600020";"3"
"300450079088500180";"12"
"300450079327200010";"53"
"300450078262000010";"62"
"300450080507700220";"14"
"300450076893900010";"0"
"300450081528200010";""
"300450080569400010";""
"300450080236800220";"12"
"300450080003600020";"65"
"300450080870100220";"8"
"300450080462800170";"21"
"300450080688500150";"15"
"300450080250000010";"114"
"300450077553800030";"33"
"300450081526200010";"0"
"300450079127700020";"0"
"300450081493400010";"117"
"300450078809900050";"70"
"300450080447000010";"54"
"300450079323800020";"67"
"300450077357800060";"0"
"300450075945300180";"0"
"300450077746300130";"20"
"300450081249100010";""
"300450076898300040";"91"
"300450079900000180";"12"
"300450076611800010";"39"
"300450080959500250";"14"
"300450077591300010";"55"
"300450079631300100";"54"
"300450078354100080";"9"
"300450079709100140";"9"
"300450078204200020";"61"
"300450079908000040";"7"
"300450078596600020";"83"
"300450080236800720";"12"
"300450078463300090";"89"
"300450078271000020";"0"
"300450076924500010";"0"
"300450080213600030";"17"
"300450076992700010";"0"
"300450079662800010";"88"
"300450080378900220";"26"
"505451068568600010";"0"
"300450080282300010";"91"
"300450078465400010";"129"
"300450076539800190";"0"
"300450077582300020";"46"
"300450079851200010";"12"
"300450078227100020";"49"
"300450082115800240";"11"
"300450078041400010";"50"
"300450078549600040";"78"
"300450081075700010";"0"
"300450080761900170";"27"
"300450081499700100";"0"
"300450081596900010";"25"
"300450076756400010";"26"
"300450080091400020";"13"
"300450078099100330";"17"
"300450081480800190";"8"
"300450083046600030";"0"
"300450076914300010";"0"
"300450078330300300";"21"
"300450080878500010";"20"
"300450080121500020";""
"300450079761900030";""
"300450080859700010";"32"
"300450079284400670";"90"
"300450077921900030";"134"
"300450076184300470";"28"
"300450077493400440";"5"
"300450077370000010";"57"
"300450081692400020";""
"300450080293100010";"41"
"300450078156800010";"14"
"300450076901400030";"19"
"300450077308400020";"35"
"300450078208200210";"13"
"300450079478300240";"26"
"300450081359900010";"57"
"300450079222300030";"38"
"300450081164200020";"6"
"300450081465600020";"1"
"300450081330000070";"1"
"300450081215300200";"0"
"300450079240800200";"56"
"300450080541200040";"2"
"300450078685700090";"8"
"300450080908300020";"8"
"300450077291200010";"42"
"505452000196400060";"37"
"300450080193800050";"35"
"300450078423600020";"61"
"300450080504400620";"36"
"300450079106000450";"13"
"300450076584400020";""
"300450075932000030";""
"300450080881000010";"63"
"300450080589700210";"40"
"300450077973300010";"41"
"300450080933700010";"11"
"300450080895600010";"47"
"300450078423900010";"54"
"300450078907200010";"60"
"300450084744800010";""
"300450076249400010";"57"
"300450079400000010";"126"
"300450078389500130";"31"
"300450080306900010";"36"
"300450080446900010";"47"
"300450080347200050";""
"300450077782500040";"21"
"300450077090000020";"128"
"505451068732600030";"27"
"300450080669600010";"43"
"300450076014600060";"49"
"300450078298300030";"55"
"300450081143000010";"12"
"300450077024800030";"17"
"300450081325800080";"7"
"300450078239900010";"41"
"300450077726300010";"95"
"300450080561800040";"19"
"300450080246200010";"34"
"300450078991000010";"62"
"300450080304400010";"52"
"300450080811000060";"7"
"300450078459100190";"33"
"300450076566000040";"0"
"300450081171600400";"0"
"300450079100600010";"56"
"300450077162500040";"36"
"300450077814800050";"22"
"505451069561900010";""
"300450079663800010";"67"
"300450077093300080";"34"
"505451068364600010";"71"
"300450077024800020";"17"
"300450076558800020";"0"
"300450078311400030";"76"
"300450081230200010";"0"
"300450078696500010";"69"
"300450079141300030";"99"
"300450078110200070";"129"
"505456000630500020";"84"
"505453003313500020";"0"
"300450081654000010";"1"
"300450079015300010";"98"
"300450079555200010";"43"
"300450079245200010";"21"
"300450081223000020";"18"
"300450079223600010";"84"
"300450080571200010";"41"
"300450075839600010";"53"
"300450078098800060";"15"
"300450080985300010";"42"
"300450079970600130";"19"
"300450075974200190";"85"
"300450081003400040";"11"
"300450076264900010";"11"
"300450081136600420";"26"
"505450052006500030";"23"
"300450079351500340";""
"300450080321400010";"14"
"300450080143500010";"0"
"300450078897300060";"44"
"300450079941000010";"68"
"300450080346900010";""
"300450077702000030";"88"
"300450081101600100";"11"
"300450078649000030";""
"300450079831500010";""
"300450078395400010";"35"
"300450077701600010";"39"
"300450077540900040";"0"
"505451069497400010";"0"
"300450078103800480";"101"
"300450081636900020";""
"300450081492100300";"8"
"300450078232700010";"65"
"300450078286600030";"110"
"300450081065300060";"16"
"300450078401000030";"70"
"300450077135300010";"14"
"300450079283900200";"13"
"300450077644400010";"62"
"300450080818500010";"21"
"300450080912500050";"13"
"300450079323400100";"14"
"300450081330900020";"1"
"300450079479300040";"37"
"300450078460400140";"90"
"300450081505000030";""
"300450080728200010";"13"
"300450077802600010";"48"
"300450079733000010";"77"
"300450081447600170";""
"300450081125700020";"17"
"300450079458100020";"97"
"300450081029700010";"20"
"505451068168100010";"69"
"300450080476300060";"43"
"300450078417900010";"0"
"300450078755600050";"50"
"300450081643200090";"0"
"300450077722600010";"28"
"505452000190300250";"0"
"300450077683200010";"82"
"505451066069100030";"99"
"300450078362300020";"50"
"300450078273000020";"78"
"300450080590900260";""
"300450076883500010";"19"
"300450082513800010";""
"300450079427600010";"111"
"300450077880500010";"11"
"505451068401800010";"84"
"300450079459300300";"13"
"300450078516700010";"42"
"300450075926100050";"0"
"300450079244500380";"2"
"300450080857600010";"37"
"505453003337100100";"13"
"300450077873300010";"88"
"300450077746500220";"21"
"300450078193900010";"0"
"300450080590900440";""
"300450079780300090";"12"
"300450079055800300";"81"
"300450076954300020";"73"
"300450078094700010";"112"
"300450077965300020";"12"
"300450077908200010";"62"
"300450077157200010";"11"
"505451066122000020";""
"300450078324100010";"31"
"300450079371100130";"25"
"300450077512500010";"26"
"300450077005700010";""
"300450080762100110";"26"
"300450081613900180";"1"
"300450080377600020";"36"
"300450079499100080";"21"
"300450077745200020";"34"
"300450077994600010";"42"
"300450081512700040";"8"
"300450077321900170";"8"
"300450079967300010";"19"
"300450077834200010";"27"
"300450081180300080";"2"
"300450080959500120";"14"
"300450080813400010";"36"
"300450081551800010";"1"
"300450079005100330";"13"
"300450080905500010";"35"
"300450079098800010";"0"
"300450079558500050";"16"
"300450078079700030";"99"
"300450081038700060";"89"
"300450076384700030";"0"
"300450077750700010";"70"
"300450079449900010";"7"
"300450079124700010";"71"
"300450076567100010";"0"
"300450079754900020";"83"
"300450076747800030";"83"
"300450077500600190";"55"
"300450078639900080";"3"
"300450076608000010";""
"300450080265600080";"34"
"300450079779100010";"64"
"300450080309900010";"61"
"300450079511300070";"48"
"300450080125700010";"0"
"300450079690100010";"89"
"300450076938600040";"0"
"300450080561600010";"36"
"300450080678800010";"35"
"300450079690800020";"89"
"300450078361900160";"35"
"300450076469000080";"103"
"300450080840600060";"35"
"300450077650700160";"5"
"300450079474900020";"61"
"300450078599500020";"22"
"300450076059100010";""
"300450079478300100";"21"
"505451066693100020";"63"
"300450076573300010";"26"
"300450079303400010";"104"
"300450080119700010";"68"
"300450076971800030";"0"
"300450081128500010";"104"
"300450077844500400";"75"
"505450051408600010";"91"
"300450079131100070";"93"
"300450079124900110";"16"
"505450052093200010";"43"
"300450079652000010";"88"
"300450079875000060";"78"
"300450081598400010";"0"
"300450077833200010";"40"
"300450081673300010";""
"300450079782800020";"40"
"300450077966400020";"62"
"300450081587700020";"19"
"300450080237300010";"61"
"300450078409100070";"61"
"300450080254300010";"2"
"300450079803700030";"75"
"300450075995300050";"24"
"505450051993000010";"25"
"300450078334600060";"17"
"300450077941900130";"23"
"300450077286000030";""
"505453003157000040";"83"
"300450081096600130";"14"
"300450079545200010";"95"
"300450079805800010";"54"
"300450080105800010";"55"
"300450083029900010";""
"300450076458000010";"0"
"300450081371900060";"0"
"300450079282200030";"116"
"505451066292000010";"28"
"300450081099700020";""
"300450076570500020";"34"
"300450076681400010";"10"
"300450081531300010";"99"
"300450077609300010";"20"
"300450080515200020";"29"
"300450081508700020";"0"
"300450081124300090";"26"
"300450081440400010";""
"300450077419900010";"0"
"300450078975000010";"15"
"300450080389700010";"13"
"300450078760100010";"15"
"300450079445800020";"11"
"300450079622100010";"75"
"300450080796200400";"31"
"300450081416600060";"5"
"505451069554200030";"1"
"300450076272000020";"27"
"300450077702500080";"34"
"300450081122500030";"12"
"300450078358100060";""
"300450077323900010";"0"
"300450078295500020";"70"
"300450079871900010";"74"
"300450078365700010";"84"
"300450079629500010";"49"
"300450080199000030";"13"
"300450080870100160";"13"
"300450081372200010";"14"
"300450078382800010";"148"
"300450077782500330";"49"
"300450077171900030";"4"
"300450075974200380";"87"
"300450081569700010";"0"
"300450078853700280";"105"
"300450077661200020";"61"
"300450078019900060";"13"
"300450077222100030";"19"
"300450079057300020";"81"
"300450080660200120";"20"
"300450081447600390";""
"300450076912600060";"0"
"505451066562100020";"69"
"300450078075800010";"38"
"300450078159200230";"41"
"300450080297800080";"31"
"300450079803400010";"40"
"300450077640800080";"20"
"300450079518500030";""
"300450080680800020";"43"
"300450078260400040";"106"
"300450079936000120";"27"
"300450077985600050";"13"
"300450076197300290";"5"
"300450077024900020";"0"
"300450078558300010";"47"
"300450080945000130";"20"
"300450076740000240";"19"
"300450076156600010";"0"
"300450076992500010";"54"
"300450077553100020";"31"
"300450076773300350";"20"
"300450081609400020";""
"300450081295100020";"12"
"300450080733200020";"42"
"300450080120100030";"66"
"505451067863200020";"65"
"300450081124500140";"42"
"300450077493700140";"7"
"300450076805500050";"1"
"505454000812600110";"0"
"300450078545000010";"15"
"300450079481800050";"5"
"300450080100800020";"57"
"300450078670400100";"16"
"300450078600400370";"11"
"300450079854600210";"20"
"300450079558500270";"18"
"300450079103900160";"52"
"300450079812400250";"74"
"300450080348500020";"0"
"505450052097300020";"11"
"300450081119300510";"14"
"300450078203800010";"108"
"300450081110300040";"0"
"300450081274700010";"19"
"300450079556100050";"18"
"300450080627500030";"1"
"300450081382200020";"7"
"300450077332000020";"40"
"300450078760000030";"71"
"300450077481000010";"21"
"300450079529800110";"74"
"300450078420700010";"0"
"300450082554900010";""
"300450080750400050";"22"
"300450079103900100";"52"
"300450079104400050";"52"
"300450081197000010";"0"
"300450077954700550";"83"
"300450076316700020";"26"
"300450079627600310";"19"
"300450078055200020";"73"
"300450078993300090";"22"
"505450051481000020";""
"300450076440400040";"0"
"300450079241800050";"117"
"300450076434700010";"12"
"300450080852200010";"0"
"300450080488600010";"0"
"505451066498100090";"39"
"300450080828500010";"0"
"300450080525900010";"47"
"300450080880400020";""
"300450079942100010";"13"
"300450078614100050";"10"
"300450078122100020";"50"
"300450078169800080";"19"
"300450079005100460";"15"
"300450077152700010";"0"
"300450080946000010";"28"
"300450079851200090";"12"
"300450080869700010";"19"
"300450080001900010";"56"
"300450078020800010";"86"
"300450080416800010";"35"
"300450080803300020";"3"
"300450081328100010";"19"
"300450077906600040";"73"
"300450078872500010";"34"
"505451069539000020";"0"
"300450079856100020";"48"
"300450080607000020";"47"
"300450081473900300";"9"
"300450080715300010";"42"
"300450078618600350";"47"
"300450076880000010";"0"
"300450079014500020";"28"
"300450080884100010";"28"
"300450080310300150";"24"
"300450077997200340";"35"
"300450081036200050";"20"
"300450078447500050";"81"
"300450078391200020";"76"
"300450080102200140";"25"
"300450079722900010";"49"
"300450080884100100";"0"
"300450080953500010";"16"
"300450077565300010";"88"
"300450081100900080";"0"
"300450078379100020";""
"300450081496000060";"1"
"505454000814900080";"2"
"300450080621900010";""
"300450081011800010";"22"
"300450080308400040";"48"
"300450080069900010";"34"
"300450079074600020";"12"
"300450081101600150";"13"
"300450079513100010";"30"
"300450080245900010";"62"
"300450076939200050";"28"
"300450077242500010";"89"
"300450080589600010";"38"
"505451066953900020";"18"
"300450078425900100";"99"
"300450078813400080";"51"
"300450076790900110";"99"
"300450079267200010";"45"
"300450078150800010";"7"
"300450076571100010";"2"
"300450081513300010";""
"505454000778000010";"97"
"300450078127100060";"49"
"505451066391100020";"23"
"300450079480300120";"21"
"300450077190500030";"79"
"300450078592900020";"32"
"300450079301600180";"7"
"300450077451500040";"102"
"300450078649900020";""
"300450080717700010";"42"
"300450077894600010";"12"
"300450081167300030";"63"
"505454000816800020";"0"
"300450078694400010";"69"
"300450077493400340";"5"
"300450078067600450";""
"300450080043800010";"62"
"505453003176100120";"86"
"505451069326800010";"0"
"300450080001800010";"70"
"300450079212300020";"102"
"300450079700100010";"82"
"300450079644400010";"29"
"300450079265800010";"82"
"300450081193900260";"22"
"300450080662600100";"13"
"300450076530200190";"0"
"300450080014200010";"3"
"300450078544200010";"85"
"300450077188400010";"58"
"300450079221100090";"108"
"300450077420400110";"87"
"300450078252300060";"90"
"300450079323000110";"13"
"300450080167500040";"4"
"300450078163600010";"89"
"300450078885800010";"55"
"300450080958000120";"10"
"300450077895400170";"18"
"300450081480800560";"8"
"300450081085600020";"48"
"300450078911400020";"43"
"300450078472100030";"60"
"300450079331700010";"81"
"300450079118600030";"48"
"300450079469700010";"82"
"300450077997201130";"36"
"300450078354100010";"7"
"300450078585800310";"95"
"300450078044400020";"46"
"300450079142500010";"72"
"300450080541900010";"29"
"300450081564600090";"0"
"300450080997400410";"14"
"300450080399000010";"0"
"300450076768300010";"5"
"300450078377700020";"104"
"300450081582300010";"19"
"300450077967200190";"104"
"300450080288000010";"55"
"300450080949600160";"5"
"300450079085000020";"0"
"300450075976100070";"7"
"300450077410900020";""
"300450078094800600";"147"
"300450077456200020";"41"
"505451067284500010";"67"
"300450077428200020";"17"
"300450078861200060";"27"
"300450078924700020";"0"
"300450080177500330";"14"
"300450079309100310";"40"
"300450080211300110";"17"
"300450081138700020";"10"
"300450078170200370";"22"
"300450076324200020";"0"
"300450079219700010";"74"
"300450080308200030";"17"
"300450078561800060";"35"
"300450080748500020";"21"
"300450076368900010";"2"
"300450076308500010";"0"
"300450081137200280";"10"
"300450080149800120";"52"
"300450080237800100";"47"
"505454000809600010";"0"
"300450080863500010";"48"
"300450077746800090";""
"300450078223800040";"14"
"300450081188900160";"8"
"300450079675600010";"70"
"300450081587900190";"19"
"300450076673600010";"0"
"300450078531700010";"145"
"300450078169800090";"19"
"300450078785100190";"12"
"300450077777900010";"56"
"300450081345200720";""
"300450081333700020";"1"
"300450078648000010";"7"
"505451067209400050";"41"
"300450078047900480";"41"
"300450078467100030";"47"
"300450079597600390";"55"
"300450079501200010";"48"
"300450077461500010";"0"
"300450078287400010";"98"
"300450080463000050";"23"
"300450080149900020";"47"
"505454000774100020";"68"
